transaction_id,timestamp,sender_id,sender_account,receiver_id,receiver_account,amount,transaction_type,status,notes,receiver_ammount,date,hour,day_of_week,is_odd_hours,amount_category
TXN_000499,2026-03-09 16:26:26.435864,MULE_0013,5518844225831323,CRIMINAL_BOSS,,6802528.74,Transfer,success,,MASTER_6698490277038430,2026-03-09,16,Monday,False,Besar
TXN_000687,2026-03-09 16:33:26.435864,MULE_0007,1566765277584161,CRIMINAL_BOSS,,4200879.6,Transfer,success,,MASTER_6698490277038430,2026-03-09,16,Monday,False,Besar
TXN_000636,2026-03-09 16:52:26.435864,USER_0028,1595148465648236,MULE_0010,,1177381.88,Transfer,success,,7021355690927557,2026-03-09,16,Monday,False,Besar
TXN_000585,2026-03-09 17:14:26.435864,MULE_0003,6095396218518888,CRIMINAL_BOSS,,7395742.99,Transfer,success,,MASTER_6698490277038430,2026-03-09,17,Monday,False,Besar
TXN_000481,2026-03-09 17:21:26.435864,MULE_0015,6691251778528922,CRIMINAL_BOSS,,7135272.46,Transfer,success,,MASTER_6698490277038430,2026-03-09,17,Monday,False,Besar
TXN_000538,2026-03-09 17:28:26.435864,USER_0087,1605297516136968,MULE_0008,,917827.1,Transfer,success,Investasi,6928451154479627,2026-03-09,17,Monday,False,Besar
TXN_000705,2026-03-09 17:57:26.435864,USER_0089,2432921277997995,MULE_0015,,844641.85,Transfer,success,Kerjasama,6691251778528922,2026-03-09,17,Monday,False,Besar
TXN_000432,2026-03-09 18:35:26.435864,USER_0006,6413953767242388,USER_0089,2432921277997995.0,1007817.92,Payment,success,,,2026-03-09,18,Monday,False,Besar
TXN_000464,2026-03-09 18:49:26.435864,USER_0069,8516048175496513,USER_0093,5546659051518644.0,2405552.47,Purchase,success,,,2026-03-09,18,Monday,False,Besar
TXN_000206,2026-03-09 19:55:26.435864,USER_0025,1607337543303654,USER_0065,1759464743671369.0,463805.52,Transfer,success,Pembayaran,,2026-03-09,19,Monday,False,Kecil
TXN_000161,2026-03-09 20:14:26.435864,USER_0050,3341232812067974,USER_0070,985931746120047.0,1949364.32,Transfer,success,,,2026-03-09,20,Monday,False,Besar
TXN_000276,2026-03-10 04:48:26.435864,USER_0045,6855744431351823,USER_0100,3615305152204727.0,315100.93,Payment,success,Pembayaran,,2026-03-10,4,Tuesday,True,Kecil
TXN_000036,2026-03-10 06:50:26.435864,USER_0027,5698169340608835,USER_0008,6697848018451462.0,4788820.11,Payment,success,Pembayaran,,2026-03-10,6,Tuesday,False,Besar
TXN_000462,2026-03-10 09:42:26.435864,USER_0085,343244510762268,USER_0009,482814893252880.0,1187578.25,Payment,success,,,2026-03-10,9,Tuesday,False,Besar
TXN_000458,2026-03-10 10:18:26.435864,USER_0072,537735158506431,USER_0066,9440640909743952.0,142169.18,Purchase,success,Hutang,,2026-03-10,10,Tuesday,False,Kecil
TXN_000131,2026-03-10 10:50:26.435864,USER_0016,3602606474687234,USER_0031,3791769367632016.0,2316415.08,Transfer,success,Belanja,,2026-03-10,10,Tuesday,False,Besar
TXN_000302,2026-03-10 11:43:26.435864,USER_0029,2994680443699577,USER_0021,8412411824493534.0,980281.67,Transfer,success,Belanja,,2026-03-10,11,Tuesday,False,Besar
TXN_000142,2026-03-10 12:36:26.435864,USER_0007,9696532871012269,USER_0047,84271094777520.0,470660.57,Transfer,success,Hutang,,2026-03-10,12,Tuesday,False,Kecil
TXN_000195,2026-03-10 13:06:26.435864,USER_0035,366909670546688,USER_0037,1627204653755646.0,4306814.5,Transfer,success,Pembayaran,,2026-03-10,13,Tuesday,False,Besar
TXN_000461,2026-03-10 13:10:26.435864,USER_0098,6886239240758181,USER_0037,1627204653755646.0,1359377.46,Purchase,success,Belanja,,2026-03-10,13,Tuesday,False,Besar
TXN_000081,2026-03-10 13:30:26.435864,USER_0007,9696532871012269,USER_0097,5379473834735977.0,1637292.32,Payment,success,,,2026-03-10,13,Tuesday,False,Besar
TXN_000600,2026-03-10 14:10:26.435864,MULE_0009,5705964016582029,CRIMINAL_BOSS,,4733354.24,Transfer,success,,MASTER_6698490277038430,2026-03-10,14,Tuesday,False,Besar
TXN_000574,2026-03-10 14:42:26.435864,USER_0016,3602606474687234,MULE_0009,,193262.69,Transfer,success,,5705964016582029,2026-03-10,14,Tuesday,False,Kecil
TXN_000594,2026-03-10 14:57:26.435864,USER_0071,1382675869261796,MULE_0003,,1808145.78,Transfer,success,Transfer,6095396218518888,2026-03-10,14,Tuesday,False,Besar
TXN_000791,2026-03-10 16:08:26.435864,MULE_0007,1566765277584161,MULE_0011,,1845109.49,Transfer,success,Transfer,1928565431027868,2026-03-10,16,Tuesday,False,Besar
TXN_000713,2026-03-10 16:28:26.435864,MULE_0012,1447394731217271,CRIMINAL_BOSS,,3595762.42,Transfer,success,,MASTER_6698490277038430,2026-03-10,16,Tuesday,False,Besar
TXN_000792,2026-03-10 16:38:26.435864,MULE_0007,1566765277584161,CRIMINAL_BOSS,,2805484.24,Transfer,success,,MASTER_6698490277038430,2026-03-10,16,Tuesday,False,Besar
TXN_000101,2026-03-10 17:11:26.435864,USER_0011,8248963834657871,USER_0068,2858842474517123.0,217427.6,Transfer,success,,,2026-03-10,17,Tuesday,False,Kecil
TXN_000554,2026-03-10 17:50:26.435864,MULE_0006,3054868740345054,CRIMINAL_BOSS,,2906471.03,Transfer,success,,MASTER_6698490277038430,2026-03-10,17,Tuesday,False,Besar
TXN_000326,2026-03-10 17:52:26.435864,USER_0090,2717744905814770,USER_0100,3615305152204727.0,1808652.81,Purchase,success,Belanja,,2026-03-10,17,Tuesday,False,Besar
TXN_000520,2026-03-10 18:04:26.435864,USER_0054,8742967175655125,MULE_0008,,1917529.42,Transfer,success,,6928451154479627,2026-03-10,18,Tuesday,False,Besar
TXN_000450,2026-03-10 18:11:26.435864,USER_0065,1759464743671369,USER_0079,7111161528098851.0,1295352.73,Transfer,success,Hutang,,2026-03-10,18,Tuesday,False,Besar
TXN_000416,2026-03-10 18:25:26.435864,USER_0085,343244510762268,USER_0038,1708053100330923.0,3445915.52,Transfer,success,Hutang,,2026-03-10,18,Tuesday,False,Besar
TXN_000618,2026-03-10 18:52:26.435864,MULE_0009,5705964016582029,MULE_0002,,8740399.21,Transfer,success,Transfer,0369711798089324,2026-03-10,18,Tuesday,False,Besar
TXN_000151,2026-03-10 19:21:26.435864,USER_0095,6850542357332214,USER_0060,3396360576627028.0,4010248.12,Purchase,success,Pembayaran,,2026-03-10,19,Tuesday,False,Besar
TXN_000769,2026-03-10 19:37:26.435864,USER_0073,1390053293183933,MULE_0015,,659680.37,Transfer,success,Transfer,6691251778528922,2026-03-10,19,Tuesday,False,Besar
TXN_000153,2026-03-10 20:49:26.435864,USER_0021,8412411824493534,USER_0004,9310341316475256.0,3220370.44,Payment,success,,,2026-03-10,20,Tuesday,False,Besar
TXN_000313,2026-03-10 21:16:26.435864,USER_0066,9440640909743953,USER_0069,8516048175496513.0,4014280.8,Transfer,success,Hutang,,2026-03-10,21,Tuesday,False,Besar
TXN_000053,2026-03-11 00:23:26.435864,USER_0052,249947174648877,USER_0028,1595148465648236.0,971685.39,Purchase,success,Hutang,,2026-03-11,0,Wednesday,True,Besar
TXN_000041,2026-03-11 00:25:26.435864,USER_0043,5273545494808313,USER_0070,985931746120047.0,2421442.35,Transfer,success,Hutang,,2026-03-11,0,Wednesday,True,Besar
TXN_000139,2026-03-11 00:53:26.435864,USER_0021,8412411824493534,USER_0015,2473178108013267.0,1300774.34,Transfer,success,Belanja,,2026-03-11,0,Wednesday,True,Besar
TXN_000060,2026-03-11 01:01:26.435864,USER_0086,8851606071596966,USER_0049,9993867749649908.0,3092395.97,Transfer,success,Belanja,,2026-03-11,1,Wednesday,True,Besar
TXN_000188,2026-03-11 01:24:26.435864,USER_0007,9696532871012269,USER_0029,2994680443699577.0,3512234.79,Transfer,success,,,2026-03-11,1,Wednesday,True,Besar
TXN_000363,2026-03-11 01:38:26.435864,USER_0011,8248963834657871,USER_0025,1607337543303654.0,3537612.47,Purchase,success,,,2026-03-11,1,Wednesday,True,Besar
TXN_000073,2026-03-11 02:45:26.435864,USER_0088,6453521818835523,USER_0009,482814893252880.0,933444.46,Purchase,success,Pembayaran,,2026-03-11,2,Wednesday,True,Besar
TXN_000058,2026-03-11 03:22:26.435864,USER_0044,7837770143634957,USER_0060,3396360576627028.0,1219697.76,Purchase,success,Hutang,,2026-03-11,3,Wednesday,True,Besar
TXN_000173,2026-03-11 04:48:26.435864,USER_0039,7193745299124190,USER_0087,1605297516136968.0,3099948.44,Transfer,success,,,2026-03-11,4,Wednesday,True,Besar
TXN_000165,2026-03-11 07:04:26.435864,USER_0028,1595148465648236,USER_0087,1605297516136968.0,3439248.52,Payment,success,Belanja,,2026-03-11,7,Wednesday,False,Besar
TXN_000323,2026-03-11 07:36:26.435864,USER_0027,5698169340608835,USER_0037,1627204653755646.0,4706306.38,Payment,success,Pembayaran,,2026-03-11,7,Wednesday,False,Besar
TXN_000272,2026-03-11 12:52:26.435864,USER_0090,2717744905814770,USER_0028,1595148465648236.0,855149.73,Transfer,success,,,2026-03-11,12,Wednesday,False,Besar
TXN_000083,2026-03-11 13:05:26.435864,USER_0094,5192546291486528,USER_0057,9324808613171274.0,2801460.8,Transfer,success,Belanja,,2026-03-11,13,Wednesday,False,Besar
TXN_000742,2026-03-11 14:29:26.435864,MULE_0008,6928451154479627,CRIMINAL_BOSS,,1241778.22,Transfer,success,,MASTER_6698490277038430,2026-03-11,14,Wednesday,False,Besar
TXN_000337,2026-03-11 14:53:26.435864,USER_0033,8727743487347143,USER_0023,1280598262045053.0,1170015.27,Payment,success,,,2026-03-11,14,Wednesday,False,Besar
TXN_000517,2026-03-11 15:12:26.435864,MULE_0003,6095396218518888,CRIMINAL_BOSS,,5980110.69,Transfer,success,,MASTER_6698490277038430,2026-03-11,15,Wednesday,False,Besar
TXN_000699,2026-03-11 15:55:26.435864,USER_0082,5022961201836675,MULE_0013,,706384.6,Transfer,success,Kerjasama,5518844225831323,2026-03-11,15,Wednesday,False,Besar
TXN_000625,2026-03-11 16:43:26.435864,USER_0075,240268117758917,MULE_0003,,749393.69,Transfer,success,Kerjasama,6095396218518888,2026-03-11,16,Wednesday,False,Besar
TXN_000505,2026-03-11 17:02:26.435864,USER_0008,6697848018451462,MULE_0015,,1409500.04,Transfer,success,Transfer,6691251778528922,2026-03-11,17,Wednesday,False,Besar
TXN_000722,2026-03-11 17:06:26.435864,MULE_0007,1566765277584161,CRIMINAL_BOSS,,7692238.32,Transfer,success,,MASTER_6698490277038430,2026-03-11,17,Wednesday,False,Besar
TXN_000770,2026-03-11 17:54:26.435864,MULE_0009,5705964016582029,CRIMINAL_BOSS,,7076104.17,Transfer,success,,MASTER_6698490277038430,2026-03-11,17,Wednesday,False,Besar
TXN_000665,2026-03-11 18:17:26.435864,USER_0027,5698169340608835,MULE_0009,,1988096.84,Transfer,success,,5705964016582029,2026-03-11,18,Wednesday,False,Besar
TXN_000724,2026-03-11 18:36:26.435864,MULE_0004,8067065405153195,MULE_0013,,8046293.27,Transfer,success,Transfer,5518844225831323,2026-03-11,18,Wednesday,False,Besar
TXN_000733,2026-03-11 18:46:26.435864,USER_0037,1627204653755646,MULE_0005,,373592.18,Transfer,success,Kerjasama,2058527722170430,2026-03-11,18,Wednesday,False,Kecil
TXN_000750,2026-03-11 19:01:26.435864,USER_0045,6855744431351823,MULE_0004,,1224363.24,Transfer,success,,8067065405153195,2026-03-11,19,Wednesday,False,Besar
TXN_000344,2026-03-11 19:19:26.435864,USER_0050,3341232812067974,USER_0064,1969379237474074.0,4188794.05,Transfer,success,Belanja,,2026-03-11,19,Wednesday,False,Besar
TXN_000581,2026-03-11 19:22:26.435864,USER_0098,6886239240758181,MULE_0013,,300476.95,Transfer,success,Investasi,5518844225831323,2026-03-11,19,Wednesday,False,Kecil
TXN_000569,2026-03-11 19:27:26.435864,MULE_0009,5705964016582029,CRIMINAL_BOSS,,2303759.8,Transfer,success,,MASTER_6698490277038430,2026-03-11,19,Wednesday,False,Besar
TXN_000443,2026-03-11 21:26:26.435864,USER_0023,1280598262045053,USER_0036,7346706562729806.0,2594976.57,Payment,success,,,2026-03-11,21,Wednesday,False,Besar
TXN_000433,2026-03-12 01:22:26.435864,USER_0036,7346706562729806,USER_0028,1595148465648236.0,2941641.17,Purchase,success,Hutang,,2026-03-12,1,Thursday,True,Besar
TXN_000068,2026-03-12 01:24:26.435864,USER_0009,482814893252880,USER_0077,1249985698478961.0,157763.77,Payment,success,Pembayaran,,2026-03-12,1,Thursday,True,Kecil
TXN_000361,2026-03-12 05:49:26.435864,USER_0021,8412411824493534,USER_0082,5022961201836675.0,3076049.63,Payment,success,Pembayaran,,2026-03-12,5,Thursday,False,Besar
TXN_000137,2026-03-12 08:39:26.435864,USER_0020,8384251354278498,USER_0100,3615305152204727.0,4767372.83,Payment,success,Pembayaran,,2026-03-12,8,Thursday,False,Besar
TXN_000063,2026-03-12 11:33:26.435864,USER_0006,6413953767242388,USER_0044,7837770143634957.0,3947484.91,Purchase,success,Hutang,,2026-03-12,11,Thursday,False,Besar
TXN_000717,2026-03-12 14:42:26.435864,USER_0023,1280598262045053,MULE_0013,,1418853.0,Transfer,success,,5518844225831323,2026-03-12,14,Thursday,False,Besar
TXN_000762,2026-03-12 14:49:26.435864,MULE_0006,3054868740345054,CRIMINAL_BOSS,,5439547.06,Transfer,success,,MASTER_6698490277038430,2026-03-12,14,Thursday,False,Besar
TXN_000617,2026-03-12 15:01:26.435864,MULE_0015,6691251778528922,MULE_0007,,6773541.84,Transfer,success,Transfer,1566765277584161,2026-03-12,15,Thursday,False,Besar
TXN_000075,2026-03-12 15:12:26.435864,USER_0040,9663193149190586,USER_0033,8727743487347143.0,2149433.75,Payment,success,Pembayaran,,2026-03-12,15,Thursday,False,Besar
TXN_000688,2026-03-12 15:55:26.435864,MULE_0004,8067065405153195,CRIMINAL_BOSS,,8649285.04,Transfer,success,,MASTER_6698490277038430,2026-03-12,15,Thursday,False,Besar
TXN_000670,2026-03-12 17:17:26.435864,USER_0020,8384251354278498,MULE_0014,,1101400.19,Transfer,success,,7058957829114678,2026-03-12,17,Thursday,False,Besar
TXN_000522,2026-03-12 18:16:26.435864,USER_0020,8384251354278498,MULE_0015,,702068.66,Transfer,success,Investasi,6691251778528922,2026-03-12,18,Thursday,False,Besar
TXN_000189,2026-03-12 18:38:26.435864,USER_0100,3615305152204727,USER_0043,5273545494808313.0,1106434.83,Transfer,success,Pembayaran,,2026-03-12,18,Thursday,False,Besar
TXN_000729,2026-03-12 19:03:26.435864,USER_0098,6886239240758181,MULE_0004,,1221311.36,Transfer,success,Investasi,8067065405153195,2026-03-12,19,Thursday,False,Besar
TXN_000177,2026-03-12 19:53:26.435864,USER_0083,5459910229014767,USER_0099,1247826137506068.0,773905.04,Payment,success,Belanja,,2026-03-12,19,Thursday,False,Besar
TXN_000111,2026-03-12 20:43:26.435864,USER_0016,3602606474687234,USER_0008,6697848018451462.0,2524299.05,Payment,success,Hutang,,2026-03-12,20,Thursday,False,Besar
TXN_000258,2026-03-12 21:36:26.435864,USER_0035,366909670546688,USER_0087,1605297516136968.0,4022001.0,Payment,success,Pembayaran,,2026-03-12,21,Thursday,False,Besar
TXN_000109,2026-03-12 22:57:26.435864,USER_0055,7468071545168087,USER_0071,1382675869261796.0,3436006.05,Transfer,success,,,2026-03-12,22,Thursday,False,Besar
TXN_000227,2026-03-12 23:43:26.435864,USER_0072,537735158506431,USER_0028,1595148465648236.0,267306.32,Transfer,success,,,2026-03-12,23,Thursday,True,Kecil
TXN_000389,2026-03-13 01:21:26.435864,USER_0035,366909670546688,USER_0003,1615594078161849.0,1759203.23,Purchase,success,Pembayaran,,2026-03-13,1,Friday,True,Besar
TXN_000380,2026-03-13 01:44:26.435864,USER_0068,2858842474517123,USER_0076,9084700766177116.0,3797889.24,Transfer,success,,,2026-03-13,1,Friday,True,Besar
TXN_000180,2026-03-13 03:07:26.435864,USER_0004,9310341316475255,USER_0054,8742967175655125.0,4753757.69,Payment,success,,,2026-03-13,3,Friday,True,Besar
TXN_000350,2026-03-13 04:56:26.435864,USER_0025,1607337543303654,USER_0063,4005045562386922.0,843849.31,Purchase,success,Pembayaran,,2026-03-13,4,Friday,True,Besar
TXN_000351,2026-03-13 06:59:26.435864,USER_0005,4192832764835030,USER_0085,343244510762268.0,1210801.07,Transfer,success,,,2026-03-13,6,Friday,False,Besar
TXN_000359,2026-03-13 07:29:26.435864,USER_0024,1586923226025634,USER_0019,4353462475107991.0,2137612.12,Transfer,success,,,2026-03-13,7,Friday,False,Besar
TXN_000066,2026-03-13 10:09:26.435864,USER_0090,2717744905814770,USER_0076,9084700766177116.0,500161.14,Purchase,success,,,2026-03-13,10,Friday,False,Besar
TXN_000322,2026-03-13 10:30:26.435864,USER_0077,1249985698478961,USER_0044,7837770143634957.0,990080.04,Purchase,success,,,2026-03-13,10,Friday,False,Besar
TXN_000263,2026-03-13 11:28:26.435864,USER_0031,3791769367632016,USER_0080,5604945198327315.0,1816286.46,Purchase,success,Pembayaran,,2026-03-13,11,Friday,False,Besar
TXN_000162,2026-03-13 12:37:26.435864,USER_0041,1850671657262849,USER_0039,7193745299124190.0,4999502.79,Purchase,success,Hutang,,2026-03-13,12,Friday,False,Besar
TXN_000397,2026-03-13 12:41:26.435864,USER_0001,1043321819600133,USER_0097,5379473834735977.0,4636099.82,Payment,success,Hutang,,2026-03-13,12,Friday,False,Besar
TXN_000346,2026-03-13 13:18:26.435864,USER_0066,9440640909743953,USER_0083,5459910229014767.0,96057.51,Payment,success,,,2026-03-13,13,Friday,False,Kecil
TXN_000314,2026-03-13 14:19:26.435864,USER_0023,1280598262045053,USER_0077,1249985698478961.0,1413123.86,Payment,success,Belanja,,2026-03-13,14,Friday,False,Besar
TXN_000648,2026-03-13 14:35:26.435864,USER_0045,6855744431351823,MULE_0008,,659397.48,Transfer,success,Transfer,6928451154479627,2026-03-13,14,Friday,False,Besar
TXN_000652,2026-03-13 14:45:26.435864,USER_0042,7694531473799650,MULE_0001,,1414263.11,Transfer,success,,9010432898614341,2026-03-13,14,Friday,False,Besar
TXN_000231,2026-03-13 14:58:26.435864,USER_0045,6855744431351823,USER_0043,5273545494808313.0,1624385.71,Payment,success,Pembayaran,,2026-03-13,14,Friday,False,Besar
TXN_000387,2026-03-13 15:10:26.435864,USER_0084,6438156149784036,USER_0007,9696532871012268.0,1529620.02,Purchase,success,Hutang,,2026-03-13,15,Friday,False,Besar
TXN_000388,2026-03-13 15:37:26.435864,USER_0089,2432921277997995,USER_0080,5604945198327315.0,2790228.74,Transfer,success,,,2026-03-13,15,Friday,False,Besar
TXN_000551,2026-03-13 15:50:26.435864,USER_0083,5459910229014767,MULE_0010,,1952447.21,Transfer,success,,7021355690927557,2026-03-13,15,Friday,False,Besar
TXN_000342,2026-03-13 16:15:26.435864,USER_0075,240268117758917,USER_0040,9663193149190586.0,2547936.1,Transfer,success,,,2026-03-13,16,Friday,False,Besar
TXN_000749,2026-03-13 16:16:26.435864,USER_0006,6413953767242388,MULE_0005,,1729930.93,Transfer,success,Transfer,2058527722170430,2026-03-13,16,Friday,False,Besar
TXN_000568,2026-03-13 16:20:26.435864,MULE_0008,6928451154479627,CRIMINAL_BOSS,,2768472.3,Transfer,success,,MASTER_6698490277038430,2026-03-13,16,Friday,False,Besar
TXN_000553,2026-03-13 16:25:26.435864,MULE_0011,1928565431027868,CRIMINAL_BOSS,,2006808.65,Transfer,success,,MASTER_6698490277038430,2026-03-13,16,Friday,False,Besar
TXN_000632,2026-03-13 16:26:26.435864,USER_0036,7346706562729806,MULE_0013,,703435.42,Transfer,success,,5518844225831323,2026-03-13,16,Friday,False,Besar
TXN_000562,2026-03-13 16:54:26.435864,USER_0075,240268117758917,MULE_0005,,1409574.96,Transfer,success,Investasi,2058527722170430,2026-03-13,16,Friday,False,Besar
TXN_000761,2026-03-13 17:24:26.435864,MULE_0006,3054868740345054,CRIMINAL_BOSS,,7844934.65,Transfer,success,,MASTER_6698490277038430,2026-03-13,17,Friday,False,Besar
TXN_000643,2026-03-13 18:03:26.435864,USER_0052,249947174648877,MULE_0013,,179469.92,Transfer,success,Kerjasama,5518844225831323,2026-03-13,18,Friday,False,Kecil
TXN_000438,2026-03-13 18:35:26.435864,USER_0083,5459910229014767,USER_0018,9136193990916998.0,142219.96,Purchase,success,,,2026-03-13,18,Friday,False,Kecil
TXN_000192,2026-03-13 18:44:26.435864,USER_0083,5459910229014767,USER_0076,9084700766177116.0,1601089.81,Payment,success,Pembayaran,,2026-03-13,18,Friday,False,Besar
TXN_000384,2026-03-13 19:44:26.435864,USER_0017,980500978820812,USER_0067,9421047095214562.0,1967657.62,Purchase,success,Hutang,,2026-03-13,19,Friday,False,Besar
TXN_000476,2026-03-13 20:32:26.435864,USER_0036,7346706562729806,USER_0018,9136193990916998.0,4325961.11,Transfer,success,Belanja,,2026-03-13,20,Friday,False,Besar
TXN_000074,2026-03-13 23:31:26.435864,USER_0099,1247826137506068,USER_0085,343244510762268.0,67192.81,Transfer,success,Belanja,,2026-03-13,23,Friday,True,Kecil
TXN_000212,2026-03-14 00:24:26.435864,USER_0080,5604945198327315,USER_0093,5546659051518644.0,4437753.06,Transfer,success,Belanja,,2026-03-14,0,Saturday,True,Besar
TXN_000325,2026-03-14 00:24:26.435864,USER_0021,8412411824493534,USER_0089,2432921277997995.0,4051302.15,Transfer,success,Hutang,,2026-03-14,0,Saturday,True,Besar
TXN_000118,2026-03-14 02:41:26.435864,USER_0050,3341232812067974,USER_0032,2870831727889579.0,533544.65,Transfer,success,Hutang,,2026-03-14,2,Saturday,True,Besar
TXN_000011,2026-03-14 03:03:26.435864,USER_0001,1043321819600133,USER_0100,3615305152204727.0,697292.45,Payment,success,,,2026-03-14,3,Saturday,True,Besar
TXN_000181,2026-03-14 06:18:26.435864,USER_0070,985931746120047,USER_0059,449972787558867.0,3337511.91,Payment,success,,,2026-03-14,6,Saturday,False,Besar
TXN_000303,2026-03-14 07:26:26.435864,USER_0018,9136193990916998,USER_0040,9663193149190586.0,2606682.02,Payment,success,,,2026-03-14,7,Saturday,False,Besar
TXN_000364,2026-03-14 09:52:26.435864,USER_0069,8516048175496513,USER_0032,2870831727889579.0,4890583.01,Purchase,success,,,2026-03-14,9,Saturday,False,Besar
TXN_000396,2026-03-14 12:13:26.435864,USER_0081,1493689980940244,USER_0099,1247826137506068.0,1974988.98,Purchase,success,Hutang,,2026-03-14,12,Saturday,False,Besar
TXN_000790,2026-03-14 13:52:26.435864,USER_0055,7468071545168087,MULE_0009,,1886170.6,Transfer,success,,5705964016582029,2026-03-14,13,Saturday,False,Besar
TXN_000786,2026-03-14 13:53:26.435864,MULE_0015,6691251778528922,MULE_0010,,2334380.83,Transfer,success,Transfer,7021355690927557,2026-03-14,13,Saturday,False,Besar
TXN_000745,2026-03-14 13:54:26.435864,USER_0008,6697848018451462,MULE_0014,,418265.51,Transfer,success,Investasi,7058957829114678,2026-03-14,13,Saturday,False,Kecil
TXN_000353,2026-03-14 14:44:26.435864,USER_0039,7193745299124190,USER_0018,9136193990916998.0,4528657.95,Purchase,success,Hutang,,2026-03-14,14,Saturday,False,Besar
TXN_000498,2026-03-14 15:45:26.435864,MULE_0005,2058527722170430,CRIMINAL_BOSS,,3882260.05,Transfer,success,,MASTER_6698490277038430,2026-03-14,15,Saturday,False,Besar
TXN_000102,2026-03-14 16:04:26.435864,USER_0050,3341232812067974,USER_0073,1390053293183933.0,730583.08,Purchase,success,Pembayaran,,2026-03-14,16,Saturday,False,Besar
TXN_000797,2026-03-14 16:15:26.435864,USER_0081,1493689980940244,MULE_0012,,360925.86,Transfer,success,,1447394731217271,2026-03-14,16,Saturday,False,Kecil
TXN_000693,2026-03-14 16:30:26.435864,MULE_0014,7058957829114678,CRIMINAL_BOSS,,3609710.54,Transfer,success,,MASTER_6698490277038430,2026-03-14,16,Saturday,False,Besar
TXN_000800,2026-03-14 16:39:26.435864,USER_0037,1627204653755646,MULE_0012,,1602999.36,Transfer,success,Kerjasama,1447394731217271,2026-03-14,16,Saturday,False,Besar
TXN_000603,2026-03-14 17:08:26.435864,USER_0016,3602606474687234,MULE_0008,,1053463.92,Transfer,success,,6928451154479627,2026-03-14,17,Saturday,False,Besar
TXN_000607,2026-03-14 17:48:26.435864,USER_0066,9440640909743953,MULE_0003,,709402.89,Transfer,success,Transfer,6095396218518888,2026-03-14,17,Saturday,False,Besar
TXN_000667,2026-03-14 17:58:26.435864,MULE_0015,6691251778528922,CRIMINAL_BOSS,,840480.4,Transfer,success,,MASTER_6698490277038430,2026-03-14,17,Saturday,False,Besar
TXN_000647,2026-03-14 18:07:26.435864,USER_0088,6453521818835523,MULE_0004,,935152.36,Transfer,success,Investasi,8067065405153195,2026-03-14,18,Saturday,False,Besar
TXN_000332,2026-03-14 18:09:26.435864,USER_0073,1390053293183933,USER_0100,3615305152204727.0,1696515.76,Transfer,success,,,2026-03-14,18,Saturday,False,Besar
TXN_000523,2026-03-14 18:25:26.435864,USER_0080,5604945198327315,MULE_0013,,615371.39,Transfer,success,Kerjasama,5518844225831323,2026-03-14,18,Saturday,False,Besar
TXN_000605,2026-03-14 18:58:26.435864,USER_0083,5459910229014767,MULE_0006,,560398.67,Transfer,success,Investasi,3054868740345054,2026-03-14,18,Saturday,False,Besar
TXN_000196,2026-03-14 19:15:26.435864,USER_0070,985931746120047,USER_0097,5379473834735977.0,3663545.29,Payment,success,Hutang,,2026-03-14,19,Saturday,False,Besar
TXN_000668,2026-03-14 19:31:26.435864,USER_0006,6413953767242388,MULE_0014,,819984.77,Transfer,success,Transfer,7058957829114678,2026-03-14,19,Saturday,False,Besar
TXN_000474,2026-03-14 22:04:26.435864,USER_0059,449972787558867,USER_0082,5022961201836675.0,2782919.49,Purchase,success,Hutang,,2026-03-14,22,Saturday,False,Besar
TXN_000223,2026-03-14 22:24:26.435864,USER_0093,5546659051518644,USER_0016,3602606474687234.0,4507194.32,Transfer,success,Belanja,,2026-03-14,22,Saturday,False,Besar
TXN_000172,2026-03-14 22:51:26.435864,USER_0033,8727743487347143,USER_0028,1595148465648236.0,4062978.45,Purchase,success,,,2026-03-14,22,Saturday,False,Besar
TXN_000252,2026-03-14 23:14:26.435864,USER_0014,5667010651333872,USER_0065,1759464743671369.0,4240200.2,Payment,success,Pembayaran,,2026-03-14,23,Saturday,True,Besar
TXN_000095,2026-03-15 02:36:26.435864,USER_0088,6453521818835523,USER_0100,3615305152204727.0,1055481.08,Payment,success,,,2026-03-15,2,Sunday,True,Besar
TXN_000019,2026-03-15 04:01:26.435864,USER_0034,5581223623166587,USER_0096,8880592962229270.0,273949.85,Transfer,success,Pembayaran,,2026-03-15,4,Sunday,True,Kecil
TXN_000205,2026-03-15 05:05:26.435864,USER_0046,7498941343524082,USER_0092,8207151820377889.0,3523962.66,Transfer,success,,,2026-03-15,5,Sunday,False,Besar
TXN_000033,2026-03-15 11:36:26.435864,USER_0049,9993867749649909,USER_0073,1390053293183933.0,2384447.05,Purchase,success,Pembayaran,,2026-03-15,11,Sunday,False,Besar
TXN_000071,2026-03-15 12:24:26.435864,USER_0011,8248963834657871,USER_0091,5411998679807935.0,3247110.05,Payment,success,Belanja,,2026-03-15,12,Sunday,False,Besar
TXN_000635,2026-03-15 14:17:26.435864,USER_0016,3602606474687234,MULE_0003,,349937.17,Transfer,success,Transfer,6095396218518888,2026-03-15,14,Sunday,False,Kecil
TXN_000646,2026-03-15 14:41:26.435864,MULE_0006,3054868740345054,MULE_0005,,4180279.59,Transfer,success,Transfer,2058527722170430,2026-03-15,14,Sunday,False,Besar
