transaction_id,timestamp,sender_id,sender_account,receiver_id,receiver_account,amount,transaction_type,status,notes,receiver_ammount
TXN_000786,2026-03-14 13:53:26.435864,MULE_0015,6691251778528922,MULE_0010,,2334380.83,Transfer,success,Transfer,7021355690927557
TXN_000745,2026-03-14 13:54:26.435864,USER_0008,6697848018451462,MULE_0014,,418265.51,Transfer,success,Investasi,7058957829114678
TXN_000353,2026-03-14 14:44:26.435864,USER_0039,7193745299124190,USER_0018,9136193990916998,4528657.95,Purchase,success,Hutang,
TXN_000498,2026-03-14 15:45:26.435864,MULE_0005,2058527722170430,CRIMINAL_BOSS,,3882260.05,Transfer,success,,MASTER_6698490277038430
TXN_000102,2026-03-14 16:04:26.435864,USER_0050,3341232812067974,USER_0073,1390053293183933,730583.08,Purchase,success,Pembayaran,
TXN_000797,2026-03-14 16:15:26.435864,USER_0081,1493689980940244,MULE_0012,,360925.86,Transfer,success,,1447394731217271
TXN_000693,2026-03-14 16:30:26.435864,MULE_0014,7058957829114678,CRIMINAL_BOSS,,3609710.54,Transfer,success,,MASTER_6698490277038430
TXN_000800,2026-03-14 16:39:26.435864,USER_0037,1627204653755646,MULE_0012,,1602999.36,Transfer,success,Kerjasama,1447394731217271
TXN_000603,2026-03-14 17:08:26.435864,USER_0016,3602606474687234,MULE_0008,,1053463.92,Transfer,success,,6928451154479627
TXN_000607,2026-03-14 17:48:26.435864,USER_0066,9440640909743953,MULE_0003,,709402.89,Transfer,success,Transfer,6095396218518888
TXN_000667,2026-03-14 17:58:26.435864,MULE_0015,6691251778528922,CRIMINAL_BOSS,,840480.4,Transfer,success,,MASTER_6698490277038430
TXN_000647,2026-03-14 18:07:26.435864,USER_0088,6453521818835523,MULE_0004,,935152.36,Transfer,success,Investasi,8067065405153195
TXN_000332,2026-03-14 18:09:26.435864,USER_0073,1390053293183933,USER_0100,3615305152204727,1696515.76,Transfer,success,,
TXN_000523,2026-03-14 18:25:26.435864,USER_0080,5604945198327315,MULE_0013,,615371.39,Transfer,success,Kerjasama,5518844225831323
TXN_000605,2026-03-14 18:58:26.435864,USER_0083,5459910229014767,MULE_0006,,560398.67,Transfer,success,Investasi,3054868740345054
TXN_000196,2026-03-14 19:15:26.435864,USER_0070,0985931746120047,USER_0097,5379473834735977,3663545.29,Payment,success,Hutang,
TXN_000668,2026-03-14 19:31:26.435864,USER_0006,6413953767242388,MULE_0014,,819984.77,Transfer,success,Transfer,7058957829114678
TXN_000474,2026-03-14 22:04:26.435864,USER_0059,0449972787558867,USER_0082,5022961201836675,2782919.49,Purchase,success,Hutang,
TXN_000223,2026-03-14 22:24:26.435864,USER_0093,5546659051518644,USER_0016,3602606474687234,4507194.32,Transfer,success,Belanja,
TXN_000172,2026-03-14 22:51:26.435864,USER_0033,8727743487347143,USER_0028,1595148465648236,4062978.45,Purchase,success,,
TXN_000252,2026-03-14 23:14:26.435864,USER_0014,5667010651333872,USER_0065,1759464743671369,4240200.2,Payment,success,Pembayaran,
TXN_000095,2026-03-15 02:36:26.435864,USER_0088,6453521818835523,USER_0100,3615305152204727,1055481.08,Payment,success,,
TXN_000019,2026-03-15 04:01:26.435864,USER_0034,5581223623166587,USER_0096,8880592962229270,273949.85,Transfer,success,Pembayaran,
TXN_000205,2026-03-15 05:05:26.435864,USER_0046,7498941343524082,USER_0092,8207151820377889,3523962.66,Transfer,success,,
TXN_000033,2026-03-15 11:36:26.435864,USER_0049,9993867749649909,USER_0073,1390053293183933,2384447.05,Purchase,success,Pembayaran,
TXN_000071,2026-03-15 12:24:26.435864,USER_0011,8248963834657871,USER_0091,5411998679807935,3247110.05,Payment,success,Belanja,
TXN_000635,2026-03-15 14:17:26.435864,USER_0016,3602606474687234,MULE_0003,,349937.17,Transfer,success,Transfer,6095396218518888
TXN_000646,2026-03-15 14:41:26.435864,MULE_0006,3054868740345054,MULE_0005,,4180279.59,Transfer,success,Transfer,2058527722170430
TXN_000656,2026-03-15 14:41:26.435864,USER_0019,4353462475107991,MULE_0014,,1750755.22,Transfer,success,,7058957829114678
TXN_000623,2026-03-15 16:18:26.435864,USER_0079,7111161528098851,MULE_0008,,674419.8,Transfer,success,Investasi,6928451154479627
TXN_000681,2026-03-15 16:19:26.435864,USER_0084,6438156149784036,MULE_0011,,1377698.62,Transfer,success,Kerjasama,1928565431027868
TXN_000685,2026-03-15 17:42:26.435864,USER_0006,6413953767242388,MULE_0001,,1197055.52,Transfer,success,Investasi,9010432898614341
TXN_000492,2026-03-15 18:04:26.435864,USER_0005,4192832764835030,MULE_0008,,1988976.26,Transfer,success,,6928451154479627
TXN_000593,2026-03-15 18:49:26.435864,MULE_0001,9010432898614341,CRIMINAL_BOSS,,7374015.0,Transfer,success,,MASTER_6698490277038430
TXN_000512,2026-03-15 18:57:26.435864,USER_0092,8207151820377889,MULE_0009,,355496.2,Transfer,success,Investasi,5705964016582029
TXN_000561,2026-03-15 19:24:26.435864,USER_0084,6438156149784036,MULE_0015,,1160865.84,Transfer,success,Investasi,6691251778528922
TXN_000197,2026-03-15 19:53:26.435864,USER_0038,1708053100330923,USER_0026,4586850142940196,1420989.9,Transfer,success,,
TXN_000207,2026-03-15 20:12:26.435864,USER_0039,7193745299124190,USER_0009,0482814893252880,1667413.97,Purchase,success,,
TXN_000304,2026-03-15 20:42:26.435864,USER_0070,0985931746120047,USER_0039,7193745299124190,1590059.31,Purchase,success,,
TXN_000200,2026-03-15 23:09:26.435864,USER_0083,5459910229014767,USER_0097,5379473834735977,1960133.6,Transfer,success,,
TXN_000122,2026-03-15 23:23:26.435864,USER_0028,1595148465648236,USER_0056,0385977034824771,413858.08,Payment,success,Pembayaran,
TXN_000222,2026-03-16 01:25:26.435864,USER_0009,0482814893252880,USER_0053,9065940139904902,3132451.74,Payment,success,Belanja,
TXN_000327,2026-03-16 02:01:26.435864,USER_0074,2904228421020539,USER_0091,5411998679807935,1339768.22,Payment,success,,
TXN_000454,2026-03-16 02:24:26.435864,USER_0098,6886239240758181,USER_0032,2870831727889579,611026.55,Purchase,success,Pembayaran,
TXN_000468,2026-03-16 04:00:26.435864,USER_0065,1759464743671369,USER_0025,1607337543303654,2965788.03,Purchase,success,,
TXN_000120,2026-03-16 06:09:26.435864,USER_0077,1249985698478961,USER_0023,1280598262045053,1179285.03,Purchase,success,Belanja,
TXN_000086,2026-03-16 06:36:26.435864,USER_0088,6453521818835523,USER_0019,4353462475107991,335238.48,Payment,success,,
TXN_000084,2026-03-16 07:58:26.435864,USER_0027,5698169340608835,USER_0045,6855744431351823,3496726.62,Payment,success,Belanja,
TXN_000285,2026-03-16 09:04:26.435864,USER_0001,1043321819600133,USER_0070,0985931746120047,4854992.41,Purchase,success,,
TXN_000478,2026-03-16 09:17:26.435864,USER_0007,9696532871012269,USER_0042,7694531473799650,3500434.17,Purchase,success,Belanja,
TXN_000262,2026-03-16 12:09:26.435864,USER_0052,0249947174648877,USER_0033,8727743487347143,3263442.31,Transfer,success,,
TXN_000077,2026-03-16 13:04:26.435864,USER_0045,6855744431351823,USER_0078,8367365766156545,3093869.88,Transfer,success,,
TXN_000477,2026-03-16 13:48:26.435864,USER_0097,5379473834735977,USER_0029,2994680443699577,546379.16,Purchase,success,Hutang,
TXN_000676,2026-03-16 14:04:26.435864,USER_0017,0980500978820812,MULE_0011,,1613791.85,Transfer,success,,1928565431027868
TXN_000557,2026-03-16 15:08:26.435864,MULE_0004,8067065405153195,MULE_0009,,898937.01,Transfer,success,Transfer,5705964016582029
TXN_000789,2026-03-16 15:20:26.435864,MULE_0010,7021355690927557,MULE_0001,,1622777.53,Transfer,success,Transfer,9010432898614341
TXN_000763,2026-03-16 15:38:26.435864,USER_0067,9421047095214562,MULE_0002,,120098.18,Transfer,success,Transfer,0369711798089324
TXN_000794,2026-03-16 15:45:26.435864,USER_0060,3396360576627028,MULE_0012,,1687169.1,Transfer,success,Transfer,1447394731217271
TXN_000793,2026-03-16 16:07:26.435864,USER_0031,3791769367632016,MULE_0011,,194920.2,Transfer,success,Investasi,1928565431027868
TXN_000509,2026-03-16 16:24:26.435864,USER_0035,0366909670546688,MULE_0006,,1185678.46,Transfer,success,,3054868740345054
TXN_000466,2026-03-16 16:35:26.435864,USER_0005,4192832764835030,USER_0083,5459910229014767,4691787.46,Purchase,success,,
TXN_000493,2026-03-16 17:53:26.435864,MULE_0014,7058957829114678,CRIMINAL_BOSS,,592370.32,Transfer,success,,MASTER_6698490277038430
TXN_000731,2026-03-16 18:47:26.435864,USER_0077,1249985698478961,MULE_0001,,1702322.57,Transfer,success,Investasi,9010432898614341
TXN_000540,2026-03-16 18:52:26.435864,USER_0054,8742967175655125,MULE_0013,,410212.04,Transfer,success,Kerjasama,5518844225831323
TXN_000418,2026-03-16 23:36:26.435864,USER_0066,9440640909743953,USER_0079,7111161528098851,1330307.4,Payment,success,Belanja,
TXN_000399,2026-03-16 23:36:26.435864,USER_0026,4586850142940196,USER_0081,1493689980940244,3187253.05,Purchase,success,,
TXN_000014,2026-03-17 02:37:26.435864,USER_0085,0343244510762268,USER_0100,3615305152204727,2909550.84,Payment,success,Pembayaran,
TXN_000451,2026-03-17 03:09:26.435864,USER_0099,1247826137506068,USER_0040,9663193149190586,3973654.39,Purchase,failed,Pembayaran,
TXN_000412,2026-03-17 03:10:26.435864,USER_0027,5698169340608835,USER_0047,0084271094777520,4023942.85,Payment,success,Hutang,
TXN_000049,2026-03-17 04:28:26.435864,USER_0009,0482814893252880,USER_0069,8516048175496513,2502150.29,Purchase,success,Hutang,
TXN_000286,2026-03-17 04:30:26.435864,USER_0069,8516048175496513,USER_0073,1390053293183933,2636782.25,Purchase,success,Belanja,
TXN_000055,2026-03-17 05:10:26.435864,USER_0029,2994680443699577,USER_0064,1969379237474074,1673236.96,Payment,success,Pembayaran,
TXN_000307,2026-03-17 06:10:26.435864,USER_0094,5192546291486528,USER_0028,1595148465648236,2014864.27,Transfer,success,Pembayaran,
TXN_000352,2026-03-17 10:20:26.435864,USER_0035,0366909670546688,USER_0088,6453521818835523,2495814.94,Transfer,success,,
TXN_000291,2026-03-17 10:54:26.435864,USER_0041,1850671657262849,USER_0044,7837770143634957,1632759.97,Purchase,success,,
TXN_000409,2026-03-17 11:38:26.435864,USER_0054,8742967175655125,USER_0050,3341232812067974,617873.66,Payment,success,,
TXN_000133,2026-03-17 12:16:26.435864,USER_0096,8880592962229270,USER_0044,7837770143634957,723816.13,Payment,success,Pembayaran,
TXN_000324,2026-03-17 13:34:26.435864,USER_0017,0980500978820812,USER_0029,2994680443699577,2813327.82,Payment,success,Pembayaran,
TXN_000268,2026-03-17 14:20:26.435864,USER_0088,6453521818835523,USER_0019,4353462475107991,3213558.31,Payment,success,Hutang,
TXN_000728,2026-03-17 15:53:26.435864,MULE_0008,6928451154479627,CRIMINAL_BOSS,,8681854.48,Transfer,success,,MASTER_6698490277038430
TXN_000663,2026-03-17 16:20:26.435864,USER_0074,2904228421020539,MULE_0008,,763137.68,Transfer,success,,6928451154479627
TXN_000629,2026-03-17 16:57:26.435864,USER_0091,5411998679807935,MULE_0005,,1399692.41,Transfer,success,,2058527722170430
TXN_000429,2026-03-17 17:32:26.435864,USER_0099,1247826137506068,USER_0022,4016400524278680,3767656.98,Purchase,success,,
TXN_000726,2026-03-17 17:32:26.435864,USER_0077,1249985698478961,MULE_0012,,1974201.13,Transfer,success,Kerjasama,1447394731217271
TXN_000611,2026-03-17 17:38:26.435864,USER_0092,8207151820377889,MULE_0014,,1279904.64,Transfer,success,,7058957829114678
TXN_000782,2026-03-17 17:43:26.435864,MULE_0005,2058527722170430,CRIMINAL_BOSS,,3970875.93,Transfer,success,,MASTER_6698490277038430
TXN_000584,2026-03-17 18:04:26.435864,USER_0082,5022961201836675,MULE_0007,,1983779.68,Transfer,success,Investasi,1566765277584161
TXN_000510,2026-03-17 18:50:26.435864,USER_0056,0385977034824771,MULE_0014,,548029.83,Transfer,success,Kerjasama,7058957829114678
TXN_000734,2026-03-17 19:35:26.435864,USER_0083,5459910229014767,MULE_0003,,1320261.51,Transfer,success,Kerjasama,6095396218518888
TXN_000311,2026-03-17 23:19:26.435864,USER_0022,4016400524278680,USER_0006,6413953767242388,1164304.6,Transfer,success,Belanja,
TXN_000096,2026-03-17 23:25:26.435864,USER_0051,3447134936183242,USER_0012,3150983930103105,772317.43,Payment,success,,
TXN_000403,2026-03-17 23:38:26.435864,USER_0071,1382675869261796,USER_0068,2858842474517123,1686285.8,Purchase,success,,
TXN_000191,2026-03-18 05:22:26.435864,USER_0077,1249985698478961,USER_0068,2858842474517123,704267.0,Transfer,success,,
TXN_000368,2026-03-18 07:33:26.435864,USER_0046,7498941343524082,USER_0049,9993867749649909,868749.17,Payment,success,Hutang,
TXN_000052,2026-03-18 08:07:26.435864,USER_0006,6413953767242388,USER_0067,9421047095214562,1400543.55,Transfer,success,Belanja,
TXN_000473,2026-03-18 09:05:26.435864,USER_0063,4005045562386922,USER_0026,4586850142940196,2845117.68,Purchase,success,Belanja,
TXN_000415,2026-03-18 13:05:26.435864,USER_0035,0366909670546688,USER_0092,8207151820377889,4186542.13,Transfer,success,Belanja,
TXN_000767,2026-03-18 13:46:26.435864,USER_0025,1607337543303654,MULE_0004,,1919811.14,Transfer,success,Transfer,8067065405153195
TXN_000737,2026-03-18 14:53:26.435864,USER_0032,2870831727889579,MULE_0015,,114116.98,Transfer,success,Kerjasama,6691251778528922
TXN_000626,2026-03-18 15:21:26.435864,MULE_0014,7058957829114678,CRIMINAL_BOSS,,6940951.52,Transfer,success,,MASTER_6698490277038430
TXN_000567,2026-03-18 16:17:26.435864,USER_0077,1249985698478961,MULE_0010,,820182.78,Transfer,success,,7021355690927557
TXN_000768,2026-03-18 16:22:26.435864,USER_0047,0084271094777520,MULE_0003,,1551329.76,Transfer,success,,6095396218518888
TXN_000050,2026-03-18 16:38:26.435864,USER_0063,4005045562386922,USER_0025,1607337543303654,1527041.44,Purchase,success,Hutang,
TXN_000642,2026-03-18 17:05:26.435864,USER_0019,4353462475107991,MULE_0006,,1406939.14,Transfer,success,Kerjasama,3054868740345054
TXN_000619,2026-03-18 18:09:26.435864,MULE_0007,1566765277584161,CRIMINAL_BOSS,,7242043.58,Transfer,success,,MASTER_6698490277038430
TXN_000651,2026-03-18 18:43:26.435864,USER_0076,9084700766177115,MULE_0002,,439869.3,Transfer,success,,0369711798089324
TXN_000154,2026-03-18 22:06:26.435864,USER_0095,6850542357332214,USER_0079,7111161528098851,2981405.63,Payment,failed,Pembayaran,
TXN_000003,2026-03-19 01:32:26.435864,USER_0040,9663193149190586,USER_0086,8851606071596966,440356.53,Transfer,success,,
TXN_000274,2026-03-19 03:48:26.435864,USER_0035,0366909670546688,USER_0082,5022961201836675,3673326.17,Purchase,success,,
TXN_000271,2026-03-19 04:00:26.435864,USER_0007,9696532871012269,USER_0051,3447134936183242,2752818.64,Transfer,success,,
TXN_000296,2026-03-19 04:54:26.435864,USER_0051,3447134936183242,USER_0001,1043321819600133,1946065.19,Payment,success,Belanja,
TXN_000440,2026-03-19 09:08:26.435864,USER_0069,8516048175496513,USER_0018,9136193990916998,3286845.29,Transfer,success,Pembayaran,
TXN_000305,2026-03-19 09:39:26.435864,USER_0036,7346706562729806,USER_0018,9136193990916998,909999.91,Transfer,success,Pembayaran,
TXN_000441,2026-03-19 10:24:26.435864,USER_0065,1759464743671369,USER_0005,4192832764835030,4292962.56,Transfer,success,,
TXN_000367,2026-03-19 10:41:26.435864,USER_0087,1605297516136968,USER_0051,3447134936183242,107642.09,Transfer,success,Belanja,
TXN_000413,2026-03-19 11:50:26.435864,USER_0088,6453521818835523,USER_0025,1607337543303654,1635548.15,Transfer,success,Pembayaran,
TXN_000186,2026-03-19 11:57:26.435864,USER_0042,7694531473799650,USER_0060,3396360576627028,836938.44,Payment,success,Hutang,
TXN_000340,2026-03-19 12:46:26.435864,USER_0066,9440640909743953,USER_0042,7694531473799650,1746527.55,Payment,success,Pembayaran,
TXN_000591,2026-03-19 13:53:26.435864,USER_0096,8880592962229270,MULE_0007,,362975.57,Transfer,success,Investasi,1566765277584161
TXN_000495,2026-03-19 13:55:26.435864,USER_0064,1969379237474074,MULE_0008,,696358.28,Transfer,success,,6928451154479627
TXN_000539,2026-03-19 14:05:26.435864,USER_0054,8742967175655125,MULE_0010,,809923.37,Transfer,success,Kerjasama,7021355690927557
TXN_000488,2026-03-19 14:30:26.435864,MULE_0013,5518844225831323,CRIMINAL_BOSS,,9588738.82,Transfer,success,,MASTER_6698490277038430
TXN_000682,2026-03-19 14:35:26.435864,USER_0008,6697848018451462,MULE_0005,,395233.95,Transfer,success,Kerjasama,2058527722170430
TXN_000721,2026-03-19 14:35:26.435864,MULE_0011,1928565431027868,MULE_0003,,8261819.1,Transfer,success,Transfer,6095396218518888
TXN_000664,2026-03-19 15:41:26.435864,USER_0089,2432921277997995,MULE_0011,,1246242.38,Transfer,success,Investasi,1928565431027868
TXN_000575,2026-03-19 16:07:26.435864,USER_0056,0385977034824771,MULE_0006,,1849966.9,Transfer,success,Kerjasama,3054868740345054
TXN_000597,2026-03-19 16:18:26.435864,MULE_0006,3054868740345054,CRIMINAL_BOSS,,8570042.59,Transfer,success,,MASTER_6698490277038430
TXN_000673,2026-03-19 17:17:26.435864,USER_0076,9084700766177115,MULE_0012,,1098243.33,Transfer,success,Investasi,1447394731217271
TXN_000204,2026-03-19 17:28:26.435864,USER_0007,9696532871012269,USER_0067,9421047095214562,2019976.37,Payment,success,,
TXN_000047,2026-03-19 18:19:26.435864,USER_0027,5698169340608835,USER_0042,7694531473799650,2891960.1,Purchase,success,,
TXN_000583,2026-03-19 18:35:26.435864,USER_0012,3150983930103105,MULE_0013,,1349310.57,Transfer,success,Kerjasama,5518844225831323
TXN_000070,2026-03-19 18:37:26.435864,USER_0044,7837770143634957,USER_0083,5459910229014767,2386752.44,Payment,success,Pembayaran,
TXN_000411,2026-03-19 19:02:26.435864,USER_0089,2432921277997995,USER_0027,5698169340608835,1320123.26,Purchase,success,,
TXN_000295,2026-03-19 19:14:26.435864,USER_0092,8207151820377889,USER_0002,8386379402654235,3908746.25,Payment,success,Hutang,
TXN_000706,2026-03-19 19:14:26.435864,USER_0029,2994680443699577,MULE_0008,,476479.56,Transfer,success,Transfer,6928451154479627
TXN_000641,2026-03-19 19:33:26.435864,MULE_0015,6691251778528922,CRIMINAL_BOSS,,1128295.08,Transfer,success,,MASTER_6698490277038430
TXN_000048,2026-03-19 21:04:26.435864,USER_0069,8516048175496513,USER_0077,1249985698478961,4417112.62,Transfer,success,,
TXN_000092,2026-03-19 23:22:26.435864,USER_0100,3615305152204727,USER_0018,9136193990916998,3041787.59,Transfer,success,Pembayaran,
TXN_000299,2026-03-20 00:35:26.435864,USER_0001,1043321819600133,USER_0047,0084271094777520,1893581.44,Payment,success,Hutang,
TXN_000209,2026-03-20 04:45:26.435864,USER_0090,2717744905814770,USER_0008,6697848018451462,2294190.62,Purchase,success,Pembayaran,
TXN_000088,2026-03-20 06:32:26.435864,USER_0009,0482814893252880,USER_0018,9136193990916998,1886833.59,Purchase,success,Pembayaran,
TXN_000104,2026-03-20 07:20:26.435864,USER_0018,9136193990916998,USER_0097,5379473834735977,2464879.2,Transfer,success,Belanja,
TXN_000062,2026-03-20 07:26:26.435864,USER_0095,6850542357332214,USER_0094,5192546291486528,2710712.55,Purchase,success,Pembayaran,
TXN_000383,2026-03-20 08:27:26.435864,USER_0092,8207151820377889,USER_0053,9065940139904902,4609753.45,Transfer,success,Pembayaran,
TXN_000042,2026-03-20 09:22:26.435864,USER_0066,9440640909743953,USER_0045,6855744431351823,1394526.26,Transfer,success,,
TXN_000410,2026-03-20 10:53:26.435864,USER_0090,2717744905814770,USER_0002,8386379402654235,4796539.24,Purchase,success,Belanja,
TXN_000159,2026-03-20 11:15:26.435864,USER_0033,8727743487347143,USER_0094,5192546291486528,469522.24,Transfer,success,Pembayaran,
TXN_000799,2026-03-20 13:40:26.435864,MULE_0008,6928451154479627,CRIMINAL_BOSS,,4667281.51,Transfer,success,,MASTER_6698490277038430
TXN_000589,2026-03-20 14:10:26.435864,USER_0049,9993867749649909,MULE_0007,,698318.88,Transfer,success,Investasi,1566765277584161
TXN_000683,2026-03-20 14:41:26.435864,USER_0079,7111161528098851,MULE_0004,,1589579.16,Transfer,success,Kerjasama,8067065405153195
TXN_000164,2026-03-20 16:09:26.435864,USER_0006,6413953767242388,USER_0032,2870831727889579,725846.84,Payment,success,,
TXN_000336,2026-03-20 16:35:26.435864,USER_0029,2994680443699577,USER_0088,6453521818835523,1644955.01,Purchase,success,,
TXN_000752,2026-03-20 17:16:26.435864,USER_0044,7837770143634957,MULE_0009,,162872.0,Transfer,success,Transfer,5705964016582029
TXN_000203,2026-03-20 17:39:26.435864,USER_0094,5192546291486528,USER_0030,3872148951343320,2957449.31,Transfer,success,,
TXN_000459,2026-03-20 17:51:26.435864,USER_0067,9421047095214562,USER_0004,9310341316475255,2273556.64,Payment,success,Pembayaran,
TXN_000485,2026-03-20 17:52:26.435864,MULE_0008,6928451154479627,CRIMINAL_BOSS,,3806904.86,Transfer,success,,MASTER_6698490277038430
TXN_000260,2026-03-20 18:01:26.435864,USER_0017,0980500978820812,USER_0044,7837770143634957,3537463.15,Purchase,success,,
TXN_000537,2026-03-20 18:57:26.435864,USER_0054,8742967175655125,MULE_0012,,1406762.93,Transfer,success,Kerjasama,1447394731217271
TXN_000759,2026-03-20 19:17:26.435864,USER_0091,5411998679807935,MULE_0003,,1109457.37,Transfer,success,Investasi,6095396218518888
TXN_000576,2026-03-20 19:30:26.435864,MULE_0011,1928565431027868,MULE_0003,,5801188.95,Transfer,success,Transfer,6095396218518888
TXN_000360,2026-03-20 20:44:26.435864,USER_0011,8248963834657871,USER_0002,8386379402654235,2109337.2,Purchase,success,,
TXN_000406,2026-03-20 21:11:26.435864,USER_0096,8880592962229270,USER_0095,6850542357332214,387473.52,Purchase,success,,
TXN_000255,2026-03-20 22:31:26.435864,USER_0039,7193745299124190,USER_0031,3791769367632016,4940630.74,Payment,success,Pembayaran,
TXN_000339,2026-03-21 01:07:26.435864,USER_0043,5273545494808313,USER_0100,3615305152204727,3652767.96,Purchase,success,Belanja,
TXN_000037,2026-03-21 01:27:26.435864,USER_0068,2858842474517123,USER_0052,0249947174648877,1480570.48,Transfer,success,Belanja,
TXN_000374,2026-03-21 02:01:26.435864,USER_0084,6438156149784036,USER_0018,9136193990916998,4135289.4,Transfer,success,Hutang,
TXN_000144,2026-03-21 02:28:26.435864,USER_0079,7111161528098851,USER_0051,3447134936183242,2180754.94,Transfer,success,Pembayaran,
TXN_000445,2026-03-21 02:40:26.435864,USER_0011,8248963834657871,USER_0094,5192546291486528,1133154.63,Payment,success,Hutang,
TXN_000236,2026-03-21 03:03:26.435864,USER_0042,7694531473799650,USER_0032,2870831727889579,2591625.39,Purchase,success,Pembayaran,
TXN_000016,2026-03-21 04:10:26.435864,USER_0053,9065940139904902,USER_0063,4005045562386922,2313291.68,Transfer,success,Hutang,
TXN_000434,2026-03-21 04:48:26.435864,USER_0097,5379473834735977,USER_0089,2432921277997995,73917.82,Transfer,success,Belanja,
TXN_000335,2026-03-21 07:02:26.435864,USER_0048,7116719022941318,USER_0017,0980500978820812,73112.23,Purchase,success,Hutang,
TXN_000398,2026-03-21 08:41:26.435864,USER_0025,1607337543303654,USER_0078,8367365766156545,114177.93,Payment,success,Belanja,
TXN_000414,2026-03-21 09:12:26.435864,USER_0050,3341232812067974,USER_0058,6773782639821465,86286.4,Transfer,success,Pembayaran,
TXN_000444,2026-03-21 10:20:26.435864,USER_0094,5192546291486528,USER_0039,7193745299124190,4367366.01,Transfer,success,Belanja,
TXN_000135,2026-03-21 10:28:26.435864,USER_0034,5581223623166587,USER_0082,5022961201836675,1250000.27,Payment,success,Belanja,
TXN_000357,2026-03-21 10:55:26.435864,USER_0047,0084271094777520,USER_0079,7111161528098851,4398453.91,Transfer,success,Hutang,
TXN_000373,2026-03-21 11:18:26.435864,USER_0047,0084271094777520,USER_0023,1280598262045053,1557759.89,Purchase,success,Belanja,
TXN_000479,2026-03-21 11:38:26.435864,USER_0098,6886239240758181,USER_0047,0084271094777520,4031628.34,Transfer,success,,
TXN_000029,2026-03-21 12:28:26.435864,USER_0023,1280598262045053,USER_0080,5604945198327315,4861681.48,Purchase,success,,
TXN_000578,2026-03-21 13:44:26.435864,USER_0065,1759464743671369,MULE_0003,,677418.64,Transfer,success,,6095396218518888
TXN_000624,2026-03-21 13:55:26.435864,USER_0029,2994680443699577,MULE_0010,,835624.12,Transfer,success,Transfer,7021355690927557
TXN_000700,2026-03-21 14:13:26.435864,USER_0001,1043321819600133,MULE_0015,,619910.08,Transfer,success,Transfer,6691251778528922
TXN_000265,2026-03-21 14:14:26.435864,USER_0091,5411998679807935,USER_0094,5192546291486528,1988427.07,Purchase,failed,,
TXN_000766,2026-03-21 14:18:26.435864,MULE_0013,5518844225831323,CRIMINAL_BOSS,,8436861.8,Transfer,success,,MASTER_6698490277038430
TXN_000099,2026-03-21 15:19:26.435864,USER_0027,5698169340608835,USER_0018,9136193990916998,3710990.75,Payment,success,Hutang,
TXN_000525,2026-03-21 15:22:26.435864,USER_0032,2870831727889579,MULE_0012,,1482767.59,Transfer,success,Investasi,1447394731217271
